prot	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211005yix_KRUK_DIA_60min_b1_pool.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_AG1.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_AG1_rep.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_AG2.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_AN1.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_AN2.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GG3.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GG4.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GG5.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GG7.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GG7_rep.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GN3.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GN4.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GN5.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GN7.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_pool.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_AG3.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_AG3_rep.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_AG4.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_AN3.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_AN4.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GG10.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GG10_rep.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GG12.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GG13.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GG9.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GN10.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GN12.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GN13.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GN9.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_pool.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_AG5.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_AG5_rep.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_AG6.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_AN5.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_AN6.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GG15.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GG16.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GG17.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GG18.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GG18_rep.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GN15.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GN16.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GN17.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GN18.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_pool.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AG7.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AG7_rep.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AG8.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AG9.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AN7.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AN8.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AN9.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG19.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG20.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG21.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG22.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG23.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG24.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN19.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN20.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN21.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN22.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN22_rep.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN23.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN24.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_pool.raw
A0A0B4J1V2_IGHV2-26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5633670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2784730	NA	NA	NA	NA	NA	NA	5594620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A0B4J1V6_IGHV3-73	NA	NA	NA	NA	1737180	940042	NA	NA	NA	NA	NA	NA	NA	461292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	664710	NA	NA	NA	NA	NA	NA	NA	NA	680043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A0B4J1Y8_IGLV9-49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	323682	NA	214914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A0B4J1Y9_IGHV3-72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	977753	NA	NA	11767.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A0B4J2A2_PPIAL4C	11871400	52677800	48556200	66893100	1621460	33135600	68422900	NA	112258000	90701200	105208000	87923000	17499200	72336600	31559600	68241500	9583150	62575900	98338200	149075000	104167000	163663000	159344000	11538900	39284500	55362800	54470200	78950300	76611700	120574000	50540000	14774700	4840360	124098000	82655200	87416900	NA	889515	46239400	156627000	157057000	46741800	145372000	78909100	91244800	52780800	107652000	112478000	89499300	91504700	30638400	157971000	58119300	80484500	65814600	77745700	65939900	15392000	81244700	133258000	29522600	1792440	40202500	45319000	75603100	60223500	75283200
A0A0B4J2D5;P0DPI2_	511071	3621490	3528130	4736360	7541470	11777500	3204670	NA	2658170	6599650	3649310	7489020	10583800	7429140	NA	2592450	1149480	1503200	6641300	11194900	16207900	3782760	4152760	8614990	6432400	2812470	8477330	10342000	8106160	10134100	3059030	5001300	5644960	6244850	29932200	12200100	5462310	1456910	899831	5108300	2959050	9028720	10541200	3542600	5076090	1771270	8934900	8697790	2552110	6125420	20218500	56970600	5358280	445504	NA	3587260	4648020	878725	5123970	6999790	4611780	10283300	23355400	23760500	6326690	6607880	4302870
A0A0B4J2F0_PIGBOS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	138299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	553182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	339435	561570	NA	NA	NA
A0A0C4DH24_IGKV6-21	NA	NA	NA	NA	156537	408963	NA	NA	NA	NA	NA	NA	NA	210377	NA	NA	NA	NA	NA	NA	NA	NA	NA	1001700	NA	NA	286967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90012.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A0C4DH25_IGKV3D-20	1276300	10855800	9596170	10408400	26328700	18305800	4900560	NA	12794200	13070800	14584100	9633670	10891200	15061200	9095400	6379770	1939670	2299080	9447610	6222780	5399260	4230070	4656260	29572400	3497700	26518800	20831700	15910300	10055700	9551190	5961550	11758000	10997900	5086590	14516800	3618820	41651500	26265200	22753800	4623900	4736690	12916900	2721730	11148700	7417900	5940520	1194420	NA	4040110	14247400	2664670	2477500	6991760	16920600	2758470	15150700	6673870	5156940	4844250	14197100	14494200	11590100	3174930	1690500	6150040	6128780	5949050
A0A0C4DH29_IGHV1-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	86132.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A0C4DH31_IGHV1-18	NA	NA	164847	4317530	493481	105822	4617330	NA	NA	844397	945105	601106	NA	NA	NA	368059	NA	NA	NA	NA	NA	586908	503404	124506	3227770	3264220	224048	NA	1514440	1615720	NA	726753	NA	NA	NA	NA	NA	196127	1046370	437914	300174	NA	NA	387979	922821	NA	NA	NA	NA	NA	NA	NA	NA	173281	NA	1441410	247774	NA	NA	NA	NA	2535490	NA	NA	NA	NA	440823
A0A0C4DH32_IGHV3-20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27747	113276	68068.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A0C4DH33_IGHV1-24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	327899	NA	32894.3	NA	NA	NA	NA	NA	316439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	137820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A0C4DH34_IGHV4-28	253694	1218370	396687	775131	NA	NA	NA	NA	NA	300659	1376720	159636	NA	408644	537349	183286	NA	NA	NA	218516	NA	34377.2	NA	NA	NA	748588	428841	1460490	NA	NA	NA	NA	NA	NA	412528	637351	NA	345800	2496570	NA	NA	NA	NA	464325	NA	168623	NA	NA	NA	323252	NA	NA	356672	NA	NA	NA	540854	NA	290716	NA	606040	NA	383412	NA	NA	119553	458043
A0A0C4DH35_IGHV3-35	145428	531494	185543	NA	NA	NA	717532	NA	1596010	146565	210398	NA	NA	519343	251316	NA	NA	NA	564819	NA	712166	NA	NA	NA	NA	622212	1104390	1393380	NA	NA	NA	NA	NA	1058300	NA	NA	NA	NA	1525220	192417	NA	NA	NA	NA	NA	NA	NA	NA	174371	NA	NA	NA	NA	1154820	NA	NA	NA	NA	NA	1768210	NA	NA	NA	NA	NA	NA	NA
A0A0C4DH36_IGHV3-38	58568.8	864121	637579	1318510	6541760	797008	389764	NA	1669840	414406	342756	686378	772564	990058	576859	NA	NA	NA	1333570	NA	765416	NA	NA	NA	NA	2549500	2191670	849594	NA	NA	402308	960114	1073820	1389800	1818980	976688	679408	404577	1656120	NA	304565	NA	NA	685721	1229630	NA	NA	NA	229422	NA	636162	NA	NA	1111870	NA	349035	NA	NA	794344	866483	NA	NA	NA	NA	NA	443778	453698
A0A0C4DH38_IGHV5-51	245945	453802	350110	724629	872085	412627	8143180	NA	1581120	713500	897147	6133170	1013190	909648	656131	692166	NA	NA	1438230	757937	1084760	772080	176197	710946	193566	625165	2347190	1824380	1031300	1612400	654111	2220270	2115820	1909950	2104380	1240210	467264	489307	1086860	933921	362407	243253	301329	1021490	2191410	544567	NA	NA	455601	423580	NA	NA	353511	1479890	462288	671631	720917	NA	NA	3505600	NA	149759	NA	240033	120587	134926	512922
A0A0C4DH43_IGHV2-70D	NA	NA	NA	NA	NA	NA	470963	NA	NA	NA	NA	4786000	NA	588060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	943765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A0C4DH67_IGKV1-8	NA	921616	984647	707998	1711320	NA	1068440	NA	NA	NA	NA	578891	474413	1302960	NA	NA	NA	NA	615204	NA	NA	NA	NA	NA	94051.2	754357	1234310	NA	395576	NA	NA	708863	NA	891343	NA	NA	350927	770463	1520570	NA	NA	NA	NA	696432	521076	NA	NA	NA	NA	117042	NA	NA	445423	445084	NA	NA	NA	NA	NA	NA	NA	540188	NA	NA	NA	NA	163317
A0A0C4DH68_IGKV2-24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	405902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A0C4DH72_IGKV1-6	NA	533547	671453	236749	1075300	521073	201776	NA	NA	NA	729283	480560	1030230	510311	672199	230127	108773	33870.9	1568790	968629	724679	300625	174746	1084090	92385.4	497019	1696610	1166890	NA	952434	285129	870156	1015350	1068480	1632630	636699	1715560	475384	1136420	NA	318820	787829	NA	601374	362994	514711	NA	NA	586264	577045	NA	NA	579921	1100140	NA	NA	NA	NA	367536	1134420	2492750	696803	NA	NA	NA	NA	437459
A0A0G2JS06_IGLV5-39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3996330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A0J9YVY3_IGHV7-4-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1268970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0A0J9YX35_IGHV3-64D	69997.1	303581	242073	800050	331324	524662	497164	NA	1077990	175612	NA	481175	872331	516661	255329	342374	38725.7	77407.3	1073590	NA	817987	NA	NA	562861	248311	444773	847034	857379	273035	551960	301969	564986	531061	886068	691715	668124	481037	475736	1244800	566817	593570	NA	267125	507483	743215	339683	257954	NA	444907	254828	NA	287540	324339	743374	NA	NA	549244	NA	126183	758428	NA	174158	NA	NA	NA	107902	337684
A0A0J9YXQ4_PNMA6E	NA	NA	NA	NA	2827020	NA	NA	NA	9496920	1367100	1139450	NA	NA	NA	NA	521159	314577	390430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2041550	NA	NA	NA	1041480	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	587006	NA	NA	NA	1162960	NA	NA	NA	NA	NA	1781660	NA	NA	NA	NA	NA	NA	NA
A0A0U1RR11;A0A0U1RRI6;P0DPI3_	NA	NA	1084650	NA	NA	NA	NA	NA	NA	NA	NA	NA	661980	NA	NA	NA	NA	192080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	667037	NA	NA	NA	NA	NA	NA	1105150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2515550
A0A140G945;P02489_	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1634440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2486020	NA	NA
A0A1B0GTL2_C20orf204	NA	NA	NA	NA	NA	1771460	NA	NA	NA	NA	NA	NA	1201360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	654312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0AUZ9_KANSL1L	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2908380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0AV96_RBM47	480370	470976	480373	582839	812535	2318040	1420120	NA	1901840	1337380	1328310	3032720	2007170	2646600	NA	1309930	105826	110882	322091	1286580	2651110	2083790	2504280	664382	2039150	186387	2534830	3129150	860527	3874680	1528230	174438	256537	294497	3388820	2057090	979890	NA	559429	2740720	2819260	2592850	3580010	2905780	2116880	1403810	9002510	9695350	98801.1	305938	1269520	2917150	2621440	266612	120765	1314870	3146270	207236	1598000	608109	2256440	3172180	2246600	2595950	3623420	3589830	1296990
A0AVF1_TTC26	NA	NA	NA	943745	NA	NA	NA	NA	1880310	NA	NA	NA	NA	NA	619370	NA	NA	NA	2497190	NA	NA	NA	NA	NA	NA	NA	NA	NA	1626510	NA	NA	NA	NA	2005520	NA	NA	NA	NA	1081780	NA	NA	NA	NA	NA	1988070	NA	NA	NA	1537970	5603900	NA	NA	NA	NA	NA	2671920	NA	730501	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0AVT1_UBA6	240892	899527	956416	4236180	5157330	6680090	5129200	NA	4050480	3696010	4669060	3049640	4246890	3755180	1065740	2938830	1121330	1175300	2835000	5530290	6438840	2950990	3859110	3997550	3679230	2564720	3561060	4072230	3182390	3952750	2709390	3264080	3589890	3840020	4443460	3944590	3295030	1200440	1520040	4557810	4479310	3098370	3764360	3939730	2538150	2717510	6853910	6839160	1992740	2137890	3521370	3935440	2440120	1645500	1748960	4382320	4487350	1843780	4212420	4141690	5307130	3687740	3107860	3250450	3588880	2434230	2566590
A0FGR8_ESYT2	1555170	2723250	2749170	4292890	4678070	2019580	6584100	NA	662531	NA	1600630	2805520	2821720	2045080	3284730	1991170	600045	458689	1883840	4059110	4500030	4392050	4033420	2977660	2415070	4942280	2775270	2947550	2431150	1646020	2471670	2050170	2489660	1495200	3958580	3625670	6468110	2822280	2231580	3124780	3467480	2759210	2557510	2553130	3522100	2539460	4028600	3820190	3224010	2936090	4005570	2346860	1692320	4411980	1938200	4449010	4161160	1915610	3165530	2763980	2608680	2172390	2041180	2719420	938612	976474	3147780
A0M8Q6_IGLC7	NA	NA	NA	NA	3611120	1451420	NA	NA	NA	NA	NA	NA	1181630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	987204	NA	6870610	NA	NA	2780640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0MZ66_SHTN1	23170.1	NA	395545	1648390	3706680	4011800	2378170	NA	2967580	1653150	1931470	1823670	4672880	2262010	NA	177543	442206	475145	444980	1674300	2695340	3689070	2885910	2465500	1717130	NA	2630510	3468960	1974380	2764940	1283320	1276140	1964410	165303	1081770	2776370	1109620	756982	1546220	4760070	4630400	1900560	4227550	746912	4621800	1412620	2577880	2590230	549304	220886	893174	2350300	2703290	NA	886550	3723300	2452970	970334	2857610	2294990	5007360	1556690	1497430	1947300	6165980	1832170	1683380
A0PJZ3_GXYLT2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77416.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	460391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83373.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1A4S6_ARHGAP10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	814353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	286334	NA	NA	NA	NA	72569.7	296500	NA	NA	612317	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1A5B4_ANO9	NA	NA	NA	681700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2751770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1A5D9_BICDL2	NA	NA	NA	NA	NA	966522	NA	NA	NA	637477	595277	1011580	NA	532091	NA	NA	NA	NA	NA	173895	NA	376246	432057	NA	NA	NA	200632	NA	NA	391914	NA	NA	NA	NA	NA	NA	NA	NA	NA	320136	410044	378623	496644	353069	NA	NA	587807	424766	NA	NA	134376	NA	213787	NA	NA	NA	NA	NA	NA	NA	415961	413257	NA	NA	264653	449629	NA
A1IGU5_ARHGEF37	NA	890239	449234	NA	4754150	3947270	NA	NA	NA	NA	429153	NA	4109400	NA	581120	NA	NA	NA	NA	NA	543850	NA	NA	NA	NA	NA	2579900	1277550	NA	3717340	NA	NA	NA	NA	NA	NA	1623540	NA	NA	NA	NA	NA	2319680	NA	1781060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2940860	NA	572665	NA	NA	NA	NA
